Community,2.methylbutyrate_PFBBr,3.aminoisobutyrate_PFBBr,3.aminoisobutyrate2_PFBBr,4.methylvalerate_PFBBr,5.aminovalerate_PFBBr,acetate_PFBBr,alanine_PFBBr,aspartate_PFBBr,benzoate_PFBBr,butyrate_PFBBr,catechol_PFBBr,crotonate_PFBBr,cysteine_PFBBr,desaminotyrosine_PFBBr,dopamine_PFBBr,glutamate_PFBBr,glycine_PFBBr,hexanoate_PFBBr,histamine_PFBBr,hydrocinnamate_PFBBr,indole.3.acetate_PFBBr,indole.3.carboxaldehyde_PFBBr,indole.3.propionate_PFBBr,isobutyrate_PFBBr,isoleucine_PFBBr,isovaleric.acid_PFBBr,itaconate_PFBBr,leucine_PFBBr,lysine_PFBBr,methionine_PFBBr,p.cresol_PFBBr,palmitate_PFBBr,phenol_PFBBr,phenylacetate_PFBBr,phenylalanine_PFBBr,proline_PFBBr,propionate_PFBBr,serine_PFBBr,succinate_PFBBr,synephrine_PFBBr,threonine_PFBBr,toluate_PFBBr,trans.indole.3.acrylate_PFBBr,tryptamine_PFBBr,tryptophan_PFBBr,tyramine_PFBBr,tyrosine_PFBBr,valerate_PFBBr,valine_PFBBr,vanillin_PFBBr,2.3.butanediol_TMS,2.aminobutyric.acid_TMS,2.hydroxy.3.methylbutyric.acid_TMS,2.hydroxybutyric.acid_TMS,2.hydroxyisocaproic.acid_TMS,3.hydroxybutyric.acid_TMS,4.hydroxyphenylacetic.acid_TMS,4.hydroxyphenyllactic.acid_TMS,4.methylvaleric.acid_TMS,5.oxoproline_TMS,alanine_TMS,aspartic.acid_TMS,benzoic.acid_TMS,citric.acid_TMS,creatinine/creatine_TMS,cysteine_TMS,cystine_TMS,erythronic.acid_TMS,fumaric.acid_TMS,glucose_TMS,glutamic.acid_TMS,glutamine_TMS,glycine_TMS,glycolic.acid_TMS,hexanoic.acid_TMS,histidine_TMS,indole.3.acetic.acid_TMS,indole.3.lactic.acid_TMS,indole_TMS,isoleucine_TMS,lactic.acid_TMS,leucine_TMS,lysine_TMS,malic.acid_TMS,mannitol_TMS,mannose_TMS,methionine_TMS,niacin_TMS,ornithine_TMS,palmitic.acid_TMS,pantothenic.acid_TMS,phenylacetic.acid_TMS,phenylalanine_TMS,phenyllactic.acid_TMS,proline_TMS,psicose_TMS,pyruvic.acid_TMS,ribose_TMS,serine_TMS,stearic.acid_TMS,succinic.acid_TMS,sucrose_TMS,threitol_TMS,threonine_TMS,tryptophan_TMS,tyrosine_TMS,tyrosol_TMS,uracil_TMS,urocanic.acid_TMS,valeric.acid_TMS,valine_TMS,cis.aconitic.acid_TMS,meso.erythritol_TMS,myo.inositol_TMS,5.aminovaleric.acid_TMS,cadaverine_TMS,putrescine_TMS,tyramine_TMS,KP_CFUs
Mix52,3.828428930836063,3.2445156061744673,10.165859160735033,0.7152060371170387,3.3710597502552684,2.5776176884963538,4.020438870714719,1.461631765759765,-3.2627001106196056,5.715395348936445,-1.9553306013084404,5.632846812778847,-10.727394791162197,-7.131955098280259,0.6982746429523735,-0.3065312657809827,-1.5953703866978635,-0.9221642207782309,-8.852974879289729,0.366724518943863,3.0361706744984955,-7.093223660645372,3.2281265699813773,-0.17952232517059857,-11.958841073195853,1.6646673841898236,-4.541686756847353,-5.047656380714934,0.5308541341662896,11.629640310151528,7.577937583395338,-4.957149182780171,-6.734194784540127,-0.9062072876334761,-1.7581255177242694,2.006414112869349,2.760643198781049,-3.092078524195208,-3.5225358140518916,-8.073440524000324,-9.182131137162386,-7.615928451175576,2.2105397842880254,0.8650589906379689,-0.7341358527866158,1.9658717049144177,5.863451665771837,-2.4411674928298623,4.60493675563015,-1.412808672126198,-8.21082599973027,-2.9408410220138608,-6.066119834093276,-8.355665672327346,-3.866752306765812,-0.32709678606339443,-7.527710381898164,3.3380156498322933,-7.1590610141494455,-0.7722879513685446,0.5217591634162824,3.304588785741232,2.6899231002520696,-4.9209886267779135,4.779570708366266,-2.2506193992465615,-8.985773788010174,2.5111245865775103,-11.118704495958415,3.4888535391779785,-1.2279261815046696,-3.10202548005962,3.839366646684273,12.66852454864517,2.7632349097795794,2.453254789519658,9.012246943060457,9.587713228362986,6.972686190147619,4.463007392362687,2.219867055817058,4.773840245875961,8.389132556783125,2.229303376548777,2.9059964438163997,-2.4239415210657285,3.0719527305290546,2.8803811800863195,4.159218787696296,-1.6099567053371713,7.659980847422455,3.2505161649060534,3.118164435701722,3.7751814838803712,2.723244301406636,2.630694773570378,8.333936633105832,-1.5324625436666217,12.741518017664777,3.878868309484699,-3.9578387288122228,-4.9946763254968465,2.0900395755944805,1.4152581108572457,5.047126214794903,2.275116677493497,8.156556193592992,-0.5932115099870511,1.7110921312321221,10.047444135962534,0.24024342205233284,8.448080069851889,3.1032443843449045,3.060640554373384,2.4036261613652536,2.54145358107448,1.8790034591998412,1.241036475106371,16000000
Mix53,1.5254302582295047,3.152207399160177,9.831550827533599,2.6736969725419195,1.6422921595370108,3.219241488509971,5.6307585652872945,1.457674210430897,3.815896337750688,5.238591575792514,1.6656694197468909,2.673022550877088,4.791106113204382,-3.287510766301589,-1.8845879686998073,-0.3198418760565363,-4.279980994057881,-1.8245248722176701,-12.509245070458222,0.3366017193781613,2.9453008230416318,-4.953253484704923,1.2083690173023953,-0.532881554064363,-9.068836042889794,0.6383194304080115,-7.008077252682095,-5.212891446689773,0.5151974266038295,10.85894802606704,-5.509335049347406,-4.252538840637256,-5.693615229358586,-2.075175364818225,-0.3417970658970789,0.4101809835004877,-0.5989633185538868,-2.409947884186217,-4.874098239394345,-4.681548993955518,-6.764272589229002,-4.017005707083153,2.02298102784913,3.027905587557929,-0.719548554767105,2.1528242325174656,8.18034254017159,-1.0110591193824372,1.0018440071798764,-0.2545706943239656,-9.02227617732705,-5.826044508996684,-5.143497313081421,-7.14624281763294,-3.8525784337595024,1.7590590583679515,-6.6888641419202335,4.104450140732055,-8.610356129252295,2.0472955306386766,-7.575515365296066,1.9875142617725852,2.783698002504852,-1.9028118175416684,5.73520104141078,-1.6167455155549135,-8.04594169302468,1.710543178116005,-4.723928330476561,-3.071420520023039,-1.0441328610047844,-2.1698388334008465,5.016179393177546,15.040419083537447,2.233240387010744,1.740487650124396,6.267189046613054,11.562936387293195,4.873243771154593,6.54814692669245,1.232769838761578,4.433235557126473,11.829512291271174,2.084081569218722,3.947167973071001,-2.2615670645577772,3.2434041264346143,3.0988757058707366,2.112773976119827,-3.974418136916494,7.623128765832542,1.4714022355364202,2.0713530546296512,2.8787713865342424,2.992697646611606,2.7008796961483026,8.377029555975621,2.37476501848462,12.118298319583543,2.8840550334255846,-6.82226473684285,-3.444525993822476,-5.361917694237233,2.593959548194156,4.338157577790947,4.59700803362616,12.401663026387308,-6.553793809356553,-0.9128436826439941,8.588230216528457,-0.00974869485803831,7.805414932919246,1.264690291522362,1.5898534898453422,3.79030300174448,2.586827135970936,2.568146037413505,5.687944494696337,1400000
Mix55,3.098060513141895,2.512074444322748,13.858043743238147,-4.738012880220971,2.936897818994829,1.6715208402086514,5.797491895326129,-0.6794348335579705,-1.069811848366669,5.7550282546739755,-0.8803162672954064,4.975715615112867,-8.509867900614992,-4.636693122409258,1.8564761833284376,-1.0670132527014675,-2.2723777111530676,-1.6646107174499372,-7.367803523582271,0.99598829529013,3.1190390179576886,-5.8141651902346005,-2.6962406175033498,-0.440939962414627,-10.503903803226628,1.7084508529037081,-9.061684008620917,-4.935247034682991,1.0071173849223305,8.528503012599423,-4.0599409999660345,-3.714702241952106,-6.0820870624333825,-3.4315522971611747,-1.127536034941991,-5.61587040119252,-2.440905170991879,-3.911078932829854,-0.9150017153554186,-8.98505792487129,-8.007481426849433,-0.3916606426275169,2.2817474658014385,3.033537077312208,-0.8485322166210603,1.902569002689043,5.36820366375463,-3.0430895432540908,-2.1809800127314043,-0.9289620039522024,-3.846220489996369,-3.915912440613403,-5.385601677723881,-9.185184751446704,-3.8194779037586497,2.233949867748989,-6.931039405794774,3.635863318251043,-7.1365511654318805,5.34103136923988,-1.503851193531867,1.4845015062681324,3.13177580996553,0.1997877569622215,-0.6479709416555215,3.007461723180191,-9.991761336864077,2.3186857155144645,-6.940953933899146,0.7275077016670048,-0.9341062300775307,-7.627575944550461,3.6556365263714214,11.048357840308647,2.1456860276173186,3.4942177127857112,5.671338441230781,11.557569729180145,5.506689499585306,4.191083202740097,0.3881454360584206,4.09235150538083,8.817378381347856,3.7845148169564458,2.19170684467452,-2.526363109813617,2.9888626068119764,2.493758812634062,-2.5006203332828436,-1.9051701677550315,6.826861458370482,3.96669369592216,2.675653085861691,3.2409147591816443,2.928520879327438,3.43689696075052,11.766352063232707,1.9388500606838681,14.517014175472461,2.056599251954221,2.395202745520226,-4.820177201559293,2.3085049649666276,3.2942335370909483,4.691567356659581,1.5717101287711939,10.725025280976766,5.840164402262388,-0.41186180819153395,8.860157317200686,1.297228104258311,10.387683938984045,3.8656293411858567,2.2949286139347156,2.480101458482275,2.1266952838009825,4.444735550361838,3.1975926771588177,230000000
Mix56,2.6463361306262714,2.677892918281797,10.760723238520546,2.4974323133683614,2.7618737330433802,3.200130106030213,5.70895542955907,2.619792417321573,-1.1901084097385408,0.20532387109511863,1.0751985006736366,6.082954592329003,-7.233462779643055,-2.4548809517901797,1.9648744784545364,1.654851737956148,-2.6342266562403776,-1.3693555320787179,-10.177962390688052,0.6155733197319877,2.9936112467124283,-5.825978700961685,1.2567173013197912,-0.2509633611181392,-7.662184430726953,-7.819757981575536,-3.966940036860211,-1.9839165733600783,0.6453410587650938,8.326495178404166,-6.207264859229959,-4.352321351430938,-7.878901599573789,-3.1433308855704865,-2.735162725705215,-1.6712633742794893,-3.3472578135293922,-6.109693068270045,-1.6462616488357331,-10.704966817213537,-8.352015020742336,1.5082985001860427,1.987793239415948,1.824764200274072,-0.7971907487971888,1.1402405020931294,6.275860440905009,-0.3420934183198192,3.817270269622524,-3.0721710592238223,-9.458377822104737,-4.161557925869674,-5.254448648970078,-6.595362283629339,-4.4006048575596575,3.260910170423882,-7.317131149087161,4.118859797273591,-6.536508573322742,-3.6706201479307774,0.2835001684807703,1.2041971692948525,2.9724724817650823,-2.961512160577652,5.815323825205022,1.5528376413532274,-10.951249768190383,1.450680607733755,-4.555445342817316,-2.671124456539937,-0.17657638990208552,-3.387595974844123,4.2183248602055405,12.78613065656408,2.9364499695768327,3.084191063885844,7.562925700835739,11.62248165423444,6.315436004962912,2.9846604133029864,0.7485202188864648,4.147544163891446,12.026295758722808,3.1911893467979113,3.3977579169468717,-2.8671697973681973,2.2883569496163223,2.4912806812067743,5.83195671287903,-4.181148289235916,12.234362865140886,2.719809138498626,2.8227028077197738,2.57115156824922,3.376087373677052,1.7423715321456252,11.34345292825516,0.968505732074342,13.65615678715476,2.57186661026219,-2.141653297711344,-3.791652728870811,-1.6285926238469663,3.452239244660305,3.45752006726193,2.5205982553097726,12.48190379147704,5.682112247974113,-2.5212319059339503,11.490190484343131,-0.11751861997214774,7.922921911869812,3.4928102148425495,1.532045658038389,3.0149605210255737,2.5890353257435335,3.1472446469743134,2.500799424438206,22000000
Mix57,3.1280839248195877,2.681788478825261,8.646290985704601,-1.534833191366999,2.654830475207291,-0.22631746595948155,4.728044554096188,2.962912184936858,5.568337193291676,-2.211287009625841,-0.13110252552863733,5.733852819323055,-2.6140918630435053,-4.23257806163046,-0.985910780354548,0.37575702823424556,-2.852405410329834,-1.3254337645423555,-11.855896346319932,0.4412014312601477,2.7857396056912207,-7.914310775145764,-4.621337929158502,-0.5252944821936416,-7.417134792398204,-5.9000878041996065,-1.8502484220827884,-4.0196896774462925,1.2769813875290819,3.035899465754483,1.4856761239978904,-5.799026879179149,-7.691183162542946,-1.9012827379700479,-1.9732046749805154,5.601827709847722,2.0702333245930062,0.46796775638490296,0.41562418389404465,-5.793377152864707,-8.82229479573492,-4.233936752336101,2.378269821370912,0.5901949430800255,-0.7793828090101007,1.914590385229982,5.309851612856463,-1.8936101988751652,2.3702141872370937,0.30252400978653493,-6.702147350314399,-4.504187320625757,-5.6906113255884065,-8.056657408054408,-3.9724783903148073,-1.2282322276118771,-7.277700565616365,3.8667701740193436,-7.1209617035571275,0.31333111633287025,-1.7345489757752306,2.3107348632039804,3.1557429697889336,-2.6485740215165094,1.8435421521748636,-1.6750891440986109,-9.167569733520025,2.6925142475660024,-3.390987046542634,4.200495069378087,-0.49248559267936864,-3.2720385818134483,3.778930136585368,12.887730197720755,2.3111732356373027,2.2232667487129256,5.839856399076004,11.95772638767691,6.146430969922215,3.4158423575803507,-1.1395512158769254,4.858363403250843,11.223918205986434,3.0733811853941035,4.552404474916689,-2.0453529623435456,3.8806066416931158,2.601180566576306,3.437577101459585,-3.988243140087242,11.39636308174077,2.6897980314570247,2.438703991914084,2.567689957548007,2.196680272957033,2.6219734879475705,9.746639140042307,2.866431067885663,14.615113035941699,2.482382774822357,3.445188700691503,-3.9185387878536897,0.31710473420173757,1.805995083938844,3.3779610314649817,2.196306533735233,13.271566298760643,0.65911674197214,-3.640599492747941,10.151490847085793,1.5516893636187605,6.17086587411694,3.190191933985388,2.460849664233295,1.9689065788816218,2.497237605153653,3.9463214936417517,6.430087965622808,15000000
Mix58,2.655001207445218,3.5074465203126395,13.400223658904991,1.2039806914462376,2.562141767366343,3.7269939975965896,4.520277300279769,0.4234859909215958,2.4956978707336384,2.3794431341053586,1.0479732519629739,5.593416856090694,-3.2942037573169625,-8.080156731310735,-2.7398695874907166,-0.29979300398824876,-3.9761496646191516,-1.3120575070066205,-7.978759415126094,0.6209404994497504,2.6360463183827,-5.709069588346525,2.2154528172691186,-0.8886168001249244,-11.94494367826947,-5.946497209975355,-0.41354176614335714,-3.2243601920711438,1.2094370069974274,5.044477677208791,-14.269859973791682,-3.344684968913791,-5.011783493473702,-1.554731471155712,-1.6175267614124484,1.0719416356155569,-5.216700409787595,-1.7611364072706412,-2.4122467196030994,-4.917609643533698,-8.853125069663166,-3.539926264698945,1.6901021127814269,0.3933285193866085,-0.7879622083536898,1.844612339499176,5.447064129894143,-2.5486156237026893,0.7970986753366848,4.00881938922505,-5.908227416343515,-3.6410828635563863,-5.365983776816018,-5.419216215708065,-4.466875357582603,1.2187612499236113,-8.443281089819113,4.987243777231509,-6.971364368312344,0.2017625051582338,-2.302111746550508,3.270576653936625,3.0952768833960773,-2.786568573044592,2.288479453184203,-1.021527441950359,-9.220291358027517,2.040707144735266,-2.452480631501228,5.011091222358709,-1.5367806118082001,-1.4486207124821682,5.216424919161588,14.509996913281629,3.07174354182262,2.722816073250998,6.197198675173564,2.9216575106759617,6.611414334161643,1.399382251524707,-1.2553367208891846,4.421528056891037,8.139621890585717,2.570846057260512,4.637076248433305,-1.8078464389128692,2.3738479152752836,3.0074651870139713,2.790943769176448,-0.2935801912892302,8.448431764185118,3.016531803859111,2.82504140522981,2.4075529916903107,1.1269010367605403,3.1963908635475233,5.8515490193232855,4.926636771826248,9.706127641452081,3.7694930864543146,-2.059589612347752,-2.0585089101529412,5.295994729906489,3.197500827220757,3.166757066914164,3.1341883746119805,10.132917130051826,-2.016092611232527,0.6433079804803276,11.176625638831844,0.4542681252146803,6.805822369581808,3.055112620951162,2.0033147851202324,2.628655284716508,2.530509639131482,3.6803937320752107,1.2955821933420242,1060000
Mix59,3.061525737120116,3.659203543400004,9.513868576495087,-2.4674226210449177,3.2194051899002747,3.2587003681620836,4.843280251825614,0.734616870922624,-3.845412704283309,4.646075697097724,1.672093828519876,5.241311517809757,-0.8916110118076315,-3.384084959530853,-3.3553723209819,0.14034595675833347,-2.4538748844921834,-1.5383445413731547,-13.09822644475074,0.3854598625019831,3.0519548802446343,-6.580408450291179,-2.3132015795091343,-0.7985845047351299,-10.844542163731477,-9.361738055198385,-7.649468454413029,-2.901964970485234,1.0756954544522355,5.752630510856239,-6.49632547677747,-3.0484291178349787,-6.470842121189498,-4.36758740679573,-2.6027771180999513,0.5850583110569176,-0.9100863353584724,-2.414213245566315,-0.9449772026164163,-8.892582579093203,-7.230883193914783,2.0102345712629246,1.454933346010916,1.298851185397837,-0.7884799540894584,2.218222043086833,7.037076456931853,-5.630296434642236,-2.3841670122756016,-1.1134169898613844,-7.897315244336849,-4.456516433624762,-4.871044226684393,-7.212137317403441,-4.014533530717422,0.7293140319100492,-9.27935092113081,4.0490963019850374,-7.510963470276112,1.88569628486938,-2.9028333160415505,1.872152181691732,3.15324610381805,-3.102685768419354,9.558488203530091,-0.03317862036919447,-8.73945349556986,2.7653729608211854,-8.918436048076153,-2.9919868015851794,-1.741889249363679,-2.076635604918082,4.097261325586052,14.390900731359368,2.6155521579758982,2.2941709714271883,1.2094578858336282,9.519846261584043,7.580096608400188,3.830938720344869,2.910814679333727,3.9632044531774078,8.917055127841024,3.118684896468246,2.9297959402347664,-3.1488501728707563,2.8441535500259274,2.387997421637962,8.07975399649552,-5.56282187841205,12.188250140519498,3.7910793918835712,2.8509103897909074,2.5098326172874104,2.992946716309725,1.7402791989126514,11.033060863408776,0.24721002716079393,13.015284415257074,2.867249998417427,-2.778383117373507,-2.001931090468558,1.5131964491519492,2.7656994972508477,3.008786384645946,1.5681375717128603,11.696595159134967,-1.088272605877974,5.270823310699967,9.703888295192156,0.5485970448865838,6.9556760817976855,4.076437641633228,2.8747076106457627,2.3824771469854094,2.23959950581303,2.8718453028777695,4.172199693648612,520000
Mix60,2.610960323042046,2.4568215192493343,12.575115915244076,3.9885020620510776,3.9511470719373394,2.266914273201217,6.988229711594177,5.246378222635963,-1.7182527212348813,-0.5793745700448207,-1.2818014291163733,3.4907291842712986,-3.7136207708230065,-7.3664527980103855,0.7985032581849488,-1.4955589539650604,-2.3205662529433497,-1.6398627861687203,-13.079195009665298,0.4736589104800809,2.671826953289674,-6.579039733692705,0.04299246456298783,-1.0144044835161574,-5.265888969081708,-3.4374331893634418,-5.0913940187766835,-5.897384672758233,0.4268389037742786,5.778048276328658,-8.818168901679693,-3.5919565022211346,-8.457882304879622,-1.7998341321663591,1.6963198389958076,-1.0734844539989576,-0.6246926283376727,-2.673708833325235,-0.6866846649877263,-6.965587459345748,-6.386423014901203,-2.335720997442964,2.0491837952971133,2.0690166554289027,-0.7752422769219406,2.3194550248877834,9.638890080246524,1.0417753472539433,-2.885594063878254,-3.8583916692297286,-7.5708926194174255,-2.51225909975052,-4.3938587908175935,-7.33249879297089,-3.726840653207684,3.5417510999627457,-5.295009391645781,2.677164382991082,-5.934728563503535,-0.024823520588408865,-6.76743257453874,1.2868065581015722,3.3987818302402495,-12.326314815788201,4.237090487877697,-0.13634755336992477,-8.847350266794253,2.299818650400044,-3.6593773066177397,-0.5360846880653403,-1.2029202498427851,-7.139243937620357,4.898603087914315,12.418904876716782,3.2563336348548853,2.8418428884324163,3.936794407023258,13.155312498743447,6.709153215112916,1.484196457865001,-0.8997474848335953,4.637837192676451,11.684688251788044,1.6245868718738201,3.4198919247742436,-2.5490458979470265,2.2415341226098997,1.6905097396448836,-5.144561535753693,-1.997102804683367,9.961745531935453,2.632968807381808,2.3655320248259044,3.3371087403249122,2.731879153155355,3.714406369008347,10.711338145732023,-0.6722584059352641,14.601481179730172,3.0362909276935226,0.37757110409385275,-4.374545809966547,-2.2923220033421554,3.7265634409420696,4.557483416893958,2.6185374221045885,9.406974746860623,4.855740561106339,-8.151802690176456,11.31597483403233,1.8582058166034912,5.0291592198651465,4.005912318524708,3.4821016739781134,2.426350322418396,3.638464562762597,2.676789513527794,4.376808672028143,2000000
Mix61,3.6766341933584887,2.3984792574716063,9.406540853300202,1.3558521490526974,2.9225400429937425,3.7607359327494425,4.305446188273422,1.606264532650779,-5.737723976725167,0.059518181998487574,-0.1110812554252735,6.309979354774532,-1.629976189456098,-4.857884533689922,-1.7139866219096793,-0.4898503256124422,-3.4754083202570927,-1.6538998451813522,-9.876168823404141,0.7718413497029328,2.809467590175256,-6.675654157067131,-0.5656166834477228,-0.317889509749997,-4.250084980326759,-2.6947865012182386,-8.262869421030558,-4.265114529403184,0.9086673584856138,5.4072207224269215,-6.426913188590891,-3.818314239441212,-8.393446091229208,-1.67648437309513,-0.45491765368705905,-8.76616826149565,-2.196252454851216,-2.169514051476868,-3.518523270280721,-6.737356538254718,-8.161022337533868,-2.8684082984056296,1.7157724423782477,3.061389766682691,-0.7497749997044443,1.3637877095142592,6.55157132723677,-4.278573177187622,4.171972346048891,-1.4064129516301662,-8.324767265852966,-3.545990468840412,-6.810044571572831,-7.3755462178271225,-4.00375590651833,-1.5302013891380843,-6.267271323120911,3.362768981463982,-7.758528848771377,3.386492464347553,-1.0757441852198826,1.827398952870506,2.250944514120541,-2.8774661570405913,11.12264465879597,0.9027780977674009,-10.050074941598037,2.5010763958502,-12.596390390101863,9.179254015675156,0.6153131148656074,-2.8933901340099983,3.965002718917546,14.7610189608042,2.427761834528097,2.5425874201664898,5.904492373147279,13.45346564458237,7.470133091951572,2.3183575378341654,-1.70762607527624,4.914771838142353,10.667526712129934,2.591972351897192,3.268660548424023,-3.1560929751403544,3.0026686852753266,1.9367528677411434,3.6115036402632317,-3.230742667709857,4.445295481986786,3.0490170691627183,3.78251055489097,2.723500980458689,2.6472520332217164,1.7640744912126478,10.795871898915161,2.1371432963873187,10.176584266592677,3.0562752711384933,4.141060760533965,-3.3137602178963776,3.7211483675342705,2.7280338517707627,4.240278448813982,2.56873276354541,10.692173251691191,1.4891748626905021,4.102293546357423,9.760370027246218,0.765768293460184,5.9971672224181525,1.487630533510927,2.2389896559873472,2.6240493623733836,2.3900468202069294,4.107287861444152,2.7048966330852213,18000000
Mix62,3.051115557587678,2.5321511076188736,12.416839696524816,-1.4838647958191298,2.993238949743798,3.237543514629041,5.865837035517476,2.951413578535982,-4.613409491299783,-0.4254166442472007,1.4795638972938177,2.350322314470811,-6.263511757210062,-6.866469817432389,-0.5204990862911862,0.7197606366052148,-4.373786800735963,-1.72764760174031,-11.616753144972275,0.7394991414126835,2.9652436480959934,-4.865723736832012,-3.184258469332638,-0.2414339816620083,-6.885670681920537,-4.756376385350876,-5.426597985794835,-2.825517322381791,0.8990705283860697,5.255825650887347,-5.155806988936318,-4.468123456574673,-4.708133215479218,-3.944164838529037,-3.247033581473027,-7.670813867721192,-0.43764271239040275,-1.935124545467844,-2.8817608369230685,-5.607531248954351,-6.609479749920977,0.6698171024420385,2.5539476749077603,0.36832580801916914,-0.7726767315441141,1.775321611268853,3.044691864521258,-3.0349943891187845,3.025472325688206,0.6485850635684367,-7.759565057575808,-3.4269811674413764,-4.994647797189688,-8.740129762433218,-4.383046074850199,-0.961344643890587,-7.8810488301149295,5.061956453259565,-8.565648922945194,2.2245620270378375,1.4592108250963076,2.4643470468598325,2.4305065994958253,0.9183764675654276,5.939100829276081,-1.322846214889459,-9.601002932302057,3.6269765933110207,-9.63365169743159,5.295771426340437,0.3498863444333604,-4.5266018676591875,4.352847813947387,13.206708714676886,2.1764560737566536,2.149105663040667,1.6449265894338292,18.24525364595484,5.023930809601408,1.9134406497493743,-1.5680588709624628,4.598997788904853,9.004092521008564,3.7851421802865524,2.838663191980194,-1.7260275504793137,2.895088976486985,2.848426466307879,10.12764414116538,-4.178280984868855,1.570124610638156,2.996958370097555,2.797266350099271,2.178361809651937,2.3371541428106077,3.149604551313099,10.389738303002297,3.3736919497851865,15.015722305254252,2.779792173170936,-0.9131045166903105,-3.002772314859579,3.073590518852138,2.946637234212174,4.01765577911289,3.667422376706962,12.389589253265935,4.3130469256068125,-3.470272863936991,11.298021646130124,1.2325582054358075,9.211893696925772,2.852114894941281,2.127501365682461,2.5273020499321293,3.140123484775883,2.6604177276115903,3.4814814638941445,5000000
Mix63,3.0625096200709714,3.1448049942300065,15.157330903937126,6.067524441867696,3.6123129860043965,-1.4594439743323626,4.1975504335780585,1.7285161968601548,3.9422384999874436,5.627420144757613,-0.6554884286089302,5.575514656668473,-9.335178423053726,-4.795675637921506,0.026420679616911746,0.14910637238102956,-1.251238806763888,-1.6994234042602816,-14.825543102350753,0.74643169617621,2.6507232955500806,-6.6133470243879655,0.6723475590199316,-0.572136232573848,-8.898534313692739,-3.33343258112118,-4.840531175038783,-3.486268441741891,0.9230292200240575,7.458924769130471,2.7012397566266766,-4.382059521672392,-7.539848787169769,-2.0762256362201823,0.6803206115513161,-7.453667044601517,0.6558133291585648,0.6473331267179185,-7.120290241856881,-3.642766612341344,-9.651879140052385,-2.6911896762638077,2.026945323571554,1.4069333786661553,-0.7982344955595938,1.5733993596771108,4.91123163687279,-0.23777471062286049,2.050127987622478,0.8265152651309906,-5.333001676783741,-3.7427465637395456,-5.569855009553665,-7.423167346617753,-4.5862345394834545,0.1175385604651098,-7.978359087777199,4.957245017001169,-6.4399488699776635,5.251085294585355,-3.0627076178938246,1.8092872542102836,1.9935720040507463,-10.301565954856875,11.071837453693892,-0.101758547267703,-8.188911698861277,3.0760158393523414,-3.3079195100992926,3.4776652942166595,-0.6970553928329444,-1.2445826582726673,3.781494093247504,15.533658340387662,2.4413274776616465,2.5165354305618055,5.960671614731297,10.257532020948059,4.779857141712825,4.386467258458677,-0.08644347478027023,3.804105400390697,15.444290316298172,2.566629722839017,2.533602166968098,-2.607964992449607,3.6611104868292443,1.512004943779719,8.507791966057669,-8.451593198568352,8.806250919626494,2.9773304178695943,2.446155430463983,2.6146794485538787,2.665324853304101,2.6159884840149306,9.655329657463286,0.7996904452633016,12.70300476843721,2.2527283855199234,-1.5965204378663174,-2.484003921865998,-2.096590370552734,2.998994918175813,4.323475177272808,1.4665161457398568,12.017563367930435,0.8602774018308783,4.770893846456266,10.181311311843485,0.4903676064172688,11.221962552699171,2.1843933561038544,0.8368919748151209,1.9814731761418227,2.9476684266493014,1.2256379618497215,3.0940899064698315,11000000
