Community,2.methylbutyrate_PFBBr,3.aminoisobutyrate_PFBBr,3.aminoisobutyrate2_PFBBr,4.methylvalerate_PFBBr,5.aminovalerate_PFBBr,acetate_PFBBr,alanine_PFBBr,aspartate_PFBBr,benzoate_PFBBr,butyrate_PFBBr,catechol_PFBBr,crotonate_PFBBr,cysteine_PFBBr,desaminotyrosine_PFBBr,dopamine_PFBBr,glutamate_PFBBr,glycine_PFBBr,hexanoate_PFBBr,histamine_PFBBr,hydrocinnamate_PFBBr,indole.3.acetate_PFBBr,indole.3.carboxaldehyde_PFBBr,indole.3.propionate_PFBBr,isobutyrate_PFBBr,isoleucine_PFBBr,isovaleric.acid_PFBBr,itaconate_PFBBr,leucine_PFBBr,lysine_PFBBr,methionine_PFBBr,p.cresol_PFBBr,palmitate_PFBBr,phenol_PFBBr,phenylacetate_PFBBr,phenylalanine_PFBBr,proline_PFBBr,propionate_PFBBr,serine_PFBBr,succinate_PFBBr,synephrine_PFBBr,threonine_PFBBr,toluate_PFBBr,trans.indole.3.acrylate_PFBBr,tryptamine_PFBBr,tryptophan_PFBBr,tyramine_PFBBr,tyrosine_PFBBr,valerate_PFBBr,valine_PFBBr,vanillin_PFBBr,2.3.butanediol_TMS,2.aminobutyric.acid_TMS,2.hydroxy.3.methylbutyric.acid_TMS,2.hydroxybutyric.acid_TMS,2.hydroxyisocaproic.acid_TMS,3.hydroxybutyric.acid_TMS,4.hydroxyphenylacetic.acid_TMS,4.hydroxyphenyllactic.acid_TMS,4.methylvaleric.acid_TMS,5.oxoproline_TMS,alanine_TMS,aspartic.acid_TMS,benzoic.acid_TMS,citric.acid_TMS,creatinine/creatine_TMS,cysteine_TMS,cystine_TMS,erythronic.acid_TMS,fumaric.acid_TMS,glucose_TMS,glutamic.acid_TMS,glutamine_TMS,glycine_TMS,glycolic.acid_TMS,hexanoic.acid_TMS,histidine_TMS,indole.3.acetic.acid_TMS,indole.3.lactic.acid_TMS,indole_TMS,isoleucine_TMS,lactic.acid_TMS,leucine_TMS,lysine_TMS,malic.acid_TMS,mannitol_TMS,mannose_TMS,methionine_TMS,niacin_TMS,ornithine_TMS,palmitic.acid_TMS,pantothenic.acid_TMS,phenylacetic.acid_TMS,phenylalanine_TMS,phenyllactic.acid_TMS,proline_TMS,psicose_TMS,pyruvic.acid_TMS,ribose_TMS,serine_TMS,stearic.acid_TMS,succinic.acid_TMS,sucrose_TMS,threitol_TMS,threonine_TMS,tryptophan_TMS,tyrosine_TMS,tyrosol_TMS,uracil_TMS,urocanic.acid_TMS,valeric.acid_TMS,valine_TMS,cis.aconitic.acid_TMS,meso.erythritol_TMS,myo.inositol_TMS,5.aminovaleric.acid_TMS,cadaverine_TMS,putrescine_TMS,tyramine_TMS,Log10_KP_CFU
DMC118,-4.422403908978988,-14.466699152385782,-4.760125008158077,5.9431212395527755,-14.425544298063432,-1.2800673003161125,1.155172694675341,-0.15563729241950067,-0.15568378783251854,1.194847400172683,-3.2139111501682454,-1.3628261946471936,1.78985868824719,-14.425544298063432,-1.3418824723385714,-1.6499105625234718,-0.661389206204586,-4.376120240963984,-6.004256159326093,-3.0182233668332774,-4.531723959558993,-14.425544298063432,-7.89663305953959,-0.6273052684775979,-3.75599964289302,-5.2407814729347635,-14.425544298063432,-4.182587506959581,-2.916330711635617,-4.7412697376139485,-14.425544298063432,-4.488025795923892,-5.920791208974722,-14.425544298063432,5.044766023253982,2.969965000370135,5.376751537068794,-14.425544298063432,-3.7039958039671395,-14.622974084928533,-6.491342595191155,3.047931783229905,-1.2085394508645801,-3.2400983695727454,-2.179720668554121,-3.9876499256614615,-0.5747141664934116,3.869722460835048,0.5105244536797533,-2.0942684621312484,-14.511315874145577,-4.216343681791446,-5.598309854938731,-5.594405180594137,-2.80228716050555,2.9024771493341266,-8.17481396001033,-1.7526436447170146,-6.752248161182954,-14.425544298063432,3.260893694800735,-5.336519475536653,2.1111769493472408,-14.499964928522385,-2.900444849868033,4.176498653999898,-14.425544298063432,-1.2508728369114523,-6.719211293090368,3.405774367323398,3.1374125365544927,1.7039432936213386,-5.420150584582818,0.5308845563019403,-14.425544298063432,-14.425544298063432,-14.218109393567488,2.7128832051594145,4.304678555032344,-4.6006868641361445,-14.15889857592038,-5.67902018050149,3.878690672451479,-14.425544298063432,-14.425544298063432,-4.40886076070365,-14.425544298063432,-14.425544298063432,-15.656412022301534,-4.596546989751766,-15.766176107825897,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-0.7562830888638943,5.564435405613216,-0.1703617936936204,-14.425544298063432,5.511814991099482,-5.493238374442048,0.48156270825357494,-14.425544298063432,-4.973509712801736,-14.425544298063432,-1.3231008800044002,2.6690622731822247,-5.242925757465934,4.208707309102638,-14.425544298063432,0.46408357178844284,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-5.15510922311703,6.322219295
DMC119,-4.585129505839297,-14.266774177466658,-15.085544398959781,5.802375023362762,-14.425544298063432,-1.6655283735785582,2.9191735548938347,-0.15505450209398408,0.186312248688567,0.9310898964697603,-3.1949056507740403,-1.3672089980999405,1.1451843322503987,-14.425544298063432,-1.4991512328823962,2.08321908630329,-1.946042966385284,-4.236130922190198,-8.508386184802754,-2.678243089077858,-4.269110489875923,-14.425544298063432,-7.972174723587317,-0.9893794380702664,-2.90708192846016,-4.947402206092583,-14.425544298063432,-3.1397543525779024,-2.913205185419426,-3.99585153115704,-14.425544298063432,-4.390478430415165,-6.605474784118347,-14.425544298063432,5.335198532372947,-1.8146272022502181,5.377342737267836,-14.425544298063432,-7.8795046525552355,-14.229458994102078,-6.0791755511284595,-1.7076851944579359,-1.3368704149310056,0.7268422525329498,-2.1347306098523324,-3.4188867365386493,-0.1824014071590382,4.238881420887136,-0.008892572994983028,-1.7021173154607572,-8.401370672137386,-5.6936856058326795,-5.013128422036554,-5.683897137455984,-2.618621640830338,-5.279869004244737,-14.001215517020409,-1.293290683313597,-6.368994633505109,-14.425544298063432,3.6148109614265502,-5.292160261107737,2.4307446275872184,-14.269848570884557,-3.8447985845199617,4.384481921775469,-14.425544298063432,-1.4201153329475302,-3.316820112513568,3.814389633025425,3.620832000341452,-3.2121361228421796,-5.121445865711785,-0.19805922299172823,-14.425544298063432,-14.425544298063432,-14.461119415945703,2.6254749847642755,4.415427793948407,1.872033242797246,-14.813419737108731,-6.051214514220392,4.142865468730986,-14.425544298063432,-14.425544298063432,-4.345368011390884,-14.425544298063432,-14.425544298063432,-14.694113334044872,-3.1711825180795867,-13.92910160097076,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-1.9463896634725104,5.7118000597216865,-0.20151448160981456,-14.425544298063432,6.143592794204633,-14.473133153022893,-4.355445104298052,-14.425544298063432,-4.895406518933968,-14.425544298063432,-2.833585210271928,3.00507375053334,-4.473876584443932,4.068320899637224,-14.425544298063432,-15.455524517195306,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-5.2341385473744655,7.146128036
DMC120,-4.053313969538014,-14.39633834968718,-3.232355168542007,5.877369521568778,-14.425544298063432,-1.3054647843192055,2.132380674013102,-0.3060339645687656,0.17220662286375343,0.8751322878992356,-4.497113575019127,-1.4604916798037713,1.9520867320668538,-14.425544298063432,2.543288538176835,3.3856335747775623,0.7719090790614925,-4.4671121413205155,-9.097280681221376,-2.8294972477425446,-4.654575511818512,-14.425544298063432,-2.493374774437968,-0.7465046816285938,-5.550416656132306,1.5090789780144442,-14.425544298063432,-4.510875383698652,-3.397794639099109,-4.652162056697135,-14.425544298063432,-4.3823333477901985,-6.784642608347078,-14.425544298063432,5.056786952485505,2.9960907704822666,5.2106099663008205,-14.425544298063432,-4.694091906829259,-14.95484538933198,-7.299763788795962,2.8123527124616143,-1.415383639543702,1.8578023273177842,-2.138538657483931,-4.383323796847459,0.31703120831533377,3.9388629060167983,0.0937719033452692,3.5794395173750373,-7.552260784394463,-4.103642516648095,-5.904576203953239,-3.831611262036043,-3.018825784909617,3.332736503295156,-14.399771783347186,-2.896139896948953,-0.09588779839735487,-14.425544298063432,3.8863565963106073,-5.21192812308439,1.8113851797294536,-1.6629145810662909,-3.2879911935808215,4.075647663574409,-14.425544298063432,-0.7817873430345135,-6.465747644110775,3.608450534144148,3.08362964856198,-4.6302499286044485,-5.453404822816457,0.30011560344977617,-14.425544298063432,-14.425544298063432,-14.742722400368233,3.0529479186626154,3.7096909022408466,1.348033785650187,-4.060848377649855,-5.024372785154596,-0.10391101830358063,-14.425544298063432,-14.425544298063432,-3.9290857804788253,-14.425544298063432,-14.425544298063432,-0.6360184646140348,-4.806690234388779,-14.32260872416643,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-0.7716844577241784,6.3212554501057046,0.22435975010992337,-14.425544298063432,6.293670166894549,-14.949880002287015,1.2681029270169257,-14.425544298063432,-5.454977325984409,-14.425544298063432,-1.7917848495353572,2.8635927382491433,1.8718173863085656,4.076432707869268,-14.425544298063432,-1.1432879394428759,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-15.198992180296255,6.397940009
DMC121,-4.491101844765222,-14.37990328951542,-3.0328332810418557,6.009731808554688,-14.425544298063432,0.5504200068918378,3.8163602776845584,-0.2822669481521623,0.11931945361213625,-0.34459581666030686,-2.866562148763175,-3.4282128158095713,-0.16150865183211782,-14.425544298063432,-2.1232549752690204,4.604645571628646,-0.0632621663389975,-4.40241223583078,-14.525196266013115,-2.8463050597270647,-3.962921942368195,-14.425544298063432,-7.754328506437962,-0.9307120737740959,-3.5032579583334993,-5.619795045864941,-14.425544298063432,-3.8445090243189943,-2.8980325833663496,-4.023122773012912,-14.425544298063432,-4.516137123784554,-8.4847769332248,-14.425544298063432,4.886525040748318,1.837593613924781,5.568833965449387,-14.425544298063432,-4.45554220175364,-14.549372170761886,-6.540021766815345,3.1416048876037523,-1.2929709384920294,1.462564006706171,-2.225526905129722,-4.204078088327379,-1.797243499925626,4.049786141424303,-1.5599425688371813,-2.318487519566422,-14.286929174877214,-4.538414770899427,-6.4664569329615835,-5.222704884939511,-2.9751783151598756,3.193453662227047,-8.86062112964052,-1.8244248708927293,-6.237952010986156,-14.425544298063432,2.8028113736845404,-5.544217602036286,2.017030093167014,-13.699255901745689,-2.6863567614062758,4.112148883813314,-14.425544298063432,-0.8931284090425569,-3.9731080811707393,3.791486304263926,3.6242207456473117,-3.3381790413109975,-5.024012507656733,-1.7148523248325103,-14.425544298063432,-14.425544298063432,-14.512614253454581,2.1413755167265416,4.423739041846267,2.217472553242883,-5.918896740101581,-5.626557812818839,4.648752622708996,-14.425544298063432,-14.425544298063432,-5.3402935562205505,-14.425544298063432,-14.425544298063432,-14.491253728326214,-3.091981497799683,-6.462565289726943,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-2.8346711458528726,5.850396422430836,-1.2293058331406723,-14.425544298063432,6.492142474397475,-13.570437972167918,0.3992365445735008,-14.425544298063432,-4.886806977448066,-14.425544298063432,-2.8089172609052273,2.707913530784285,-4.115816925098392,1.3647137795890933,-14.425544298063432,-0.339979255029225,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-5.2757961739439105,3.0
DMC122,-4.538001104679664,-14.353676825684467,-0.6466896369921592,6.058124251108638,-14.425544298063432,-1.1860733247610409,3.275537948181703,0.2370182212224879,1.8058983391522079,1.39059946066708,-4.498994077566167,-1.40575218454556,1.313543869336855,-14.425544298063432,3.215742640486815,1.7291884075088402,-1.6843761413541547,-4.452833120971552,-14.839837704454075,-3.18452592318625,-4.954063758077546,-14.425544298063432,-2.8176008206306626,-0.9856712029126905,-3.4225870838713846,2.152048721135326,-14.425544298063432,-3.6627423886324326,-3.079723281233655,-4.147024870009503,-14.425544298063432,-4.924364757012513,-6.502630790130943,-14.425544298063432,5.001984999326706,-2.4781913341565107,5.431195228109218,-14.425544298063432,-14.187722976948441,-14.681470560564824,-6.194273478988799,-2.5815195453775788,-1.2649304284452147,-3.177972268675223,-2.0551073432637437,-3.65765916326338,-0.45818184279607393,3.760847141061633,0.20925061314309407,4.97439146404861,-13.973742199004013,-5.514969415156224,-5.832894886030156,-4.379864387297931,-2.7485678183122593,-4.648906295292776,-8.660507283435575,-2.434638879250719,-6.016857756770022,-14.425544298063432,3.390411832390564,-5.138481550343616,2.188020572573792,-13.775526374435481,0.4797482597641427,4.210445058513402,-14.425544298063432,-0.8549823186693849,-3.293658513754017,3.1626242180514494,3.573991319668919,2.0748861169954544,-5.1583352555250235,0.20254600896384314,-14.425544298063432,-14.425544298063432,-14.737121757672442,1.5089393793556845,3.7806093711304545,3.091693597659157,-14.512379444269802,-5.227609556667508,1.3688212425954194,-14.425544298063432,-14.425544298063432,-4.671248268451629,-14.425544298063432,-14.425544298063432,-0.8867830683289062,-3.9554842398576113,-5.798512720603385,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-1.4581235615980126,5.667218991669823,0.11413782604676943,-14.425544298063432,5.61221567612818,-14.326060062084892,-5.497766736467886,-14.425544298063432,-4.878760059235926,-14.425544298063432,-2.617983836557395,2.477292202856031,3.254779786237429,4.718373325367789,-14.425544298063432,-13.862812006807237,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-5.71610711616921,8.230448921
DMC123,-4.507178713397148,-14.362969754842515,3.7006333509259717,0.5827969847164706,-14.425544298063432,-1.2986361614700603,1.3291666969998963,-2.2637311213382523,-6.084892986105922,-1.3779237016760286,-3.0624675232051115,-0.7392863590390291,-14.798225308909391,-14.425544298063432,2.8975089070167814,2.0583428045488805,-0.5942216190397718,-4.650964743555761,-7.857286668774938,-3.5994381772481456,-4.855550763671812,-14.425544298063432,-2.3075840584757445,-0.21528564370633807,-3.1256453865316494,2.0900381354248063,-14.425544298063432,-3.660653889496602,-3.2173599329001115,3.1991186156656566,-14.425544298063432,-5.301685366575688,-7.823014659939159,-14.425544298063432,1.517122312876274,-2.0268187273815372,1.253275017905988,-14.425544298063432,-3.42471079018756,-14.508241721202927,-6.54872046765662,2.273506205577379,-1.5309186401648154,-3.9926030250777997,-2.077882949910885,-3.3989832244895513,0.3841963033636837,3.5446130949008143,-2.6178851525645963,5.314138662925813,-13.792249555547878,-4.291968560195352,-5.2502984675969575,-4.727313961991942,-2.585367706628706,3.4328055685995005,-14.054938689051585,-2.2835445891148005,-5.729955804914741,-14.425544298063432,3.839683995282897,-5.300297215562428,2.082647385654074,-4.0066665005718285,3.1511278746725124,0.3231613117987563,-14.425544298063432,-0.8577963654682614,-3.807949868352858,-2.7525449012161283,3.4081631437799635,1.9366857077498683,-5.272369081468263,4.439553354671725,-14.425544298063432,-14.425544298063432,-4.356160606682903,-14.574839409095793,2.0943186434877097,2.3963116773737254,-14.072066216982467,-5.619024522663933,3.5392923708254527,-14.425544298063432,-14.425544298063432,-5.410659951272227,-14.425544298063432,-14.425544298063432,-1.1300087607621399,-2.4558639178835064,1.9000942522276354,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,3.285759713524525,-0.8768831592056675,4.924891889499853,-14.425544298063432,-1.3635283099109183,-15.398383812738702,-0.6214023509059601,-14.425544298063432,-5.169173290028244,-14.425544298063432,-1.0237285449336935,1.7874646063011224,3.7865939043596732,1.7216562881064803,-14.425544298063432,0.989637153818671,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.649863982314743,6.414973348
DMC124,-4.522116721903308,-14.513116705009637,-2.633391341637353,6.058617860368401,-14.425544298063432,0.29151223551399486,1.6346326347477609,-0.013175905445507535,1.0737123591088906,0.2703492034227546,-4.370091533230311,-1.6566539808259353,0.14569381910196055,-14.425544298063432,3.317026072276247,3.1148961392228296,1.2092312084119679,-4.039862797075468,-5.085744803183114,-2.682565036166592,-3.6298559266245283,-14.425544298063432,-2.8056400645383945,-0.6133461593259621,-5.1432385453365725,2.157905453584856,-14.425544298063432,0.3640864165484825,-3.4448567455569736,-4.754132237913024,-14.425544298063432,-6.400187293583498,-6.034486278733135,-14.425544298063432,4.987792057485199,2.8597401149077717,5.491994421729547,-14.425544298063432,-3.2978105104811584,-15.245354031039154,-6.204800377044969,3.452124516248735,-1.3698454517191079,1.2538978185474796,-1.9386800983730965,-3.884080202520456,-0.6835897059547568,4.002662404987331,-0.5408933089078053,4.517202723353627,-14.179856866605496,-5.270044263832924,-6.206545084969268,-4.831544045148055,-1.723257675326547,2.9464275001126516,-14.181433933846948,-2.913714966885271,-6.228490928025243,-14.425544298063432,3.1311299868662164,-6.16687712694842,2.0745769488847894,-14.493592973216822,-2.3024316515563408,4.100036211507295,-14.425544298063432,-0.5732042985843971,-5.43412055078424,4.048028103027486,2.9985498942757336,-1.4956250363336805,-5.497350868900898,-0.26879115762799755,-14.425544298063432,-14.425544298063432,-15.437177254988264,3.503907634712609,3.3614346270726925,1.7074848476576823,-4.042148161875913,-5.378692358830104,0.5259331091187454,-14.425544298063432,-14.425544298063432,-4.222596796180681,-14.425544298063432,-14.425544298063432,-0.13138405828420108,3.054569960132893,-13.049294140576741,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-2.174819248244369,5.690865152893462,-0.07049316980414667,-14.425544298063432,6.28129383244007,-15.21096664297547,1.0916105120920008,-14.425544298063432,-5.356500499330008,-14.425544298063432,-3.8755976005161883,2.7788460531383588,2.4683658415679854,3.884161397502012,-14.425544298063432,0.40429887496751266,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-4.62199660316699,6.146128036
DMC125,-4.80649982102156,-14.666870998595762,-3.583322698650859,5.709717310134844,-14.425544298063432,-1.9590944485233475,2.119834606645514,-0.6736557003332048,0.5810181470149052,1.0674230931317836,-3.907336438943762,-1.0787574577896206,1.0260432702551545,-14.425544298063432,3.106981901265874,4.544258507101292,-1.7533422273643746,-4.616025930033272,-8.863866017781643,-2.794920085037948,-5.116926639178991,-14.425544298063432,-2.691387172594409,-0.8624046506507577,-3.8739219735909782,1.9875919266693778,-14.425544298063432,-4.609336425578869,-3.2531497934734745,-5.436190066506273,-14.425544298063432,-4.63473197705002,-8.701963795058013,-14.425544298063432,4.518162216394524,4.129085446901402,4.854935556604213,-14.425544298063432,-4.938264970160443,-14.585567988955127,-6.421607071025238,2.9824638247265627,-1.421376740330436,0.03606267525132498,-2.125421830844828,-3.6743132844625803,-0.3190468168632331,3.8679881032443726,-1.0386939742913814,4.218625565018217,-14.663671012944087,-3.1084251927462456,-5.374129256065675,-6.7035390375498665,-2.7160774692148735,3.383171664202962,-14.91576687247587,-2.4314317016841733,-7.473328062665631,-14.425544298063432,4.290550699354919,-5.182582123937387,1.967417860015138,-3.257383917722487,-3.0173127071656416,4.183271220639103,-14.425544298063432,-0.9748422639098342,-8.401182287301177,3.08025350783413,3.541857689918445,-3.742259766740469,-5.136036867487698,0.5050541841071956,-14.425544298063432,-14.425544298063432,-14.092791294672052,0.5119643315671499,3.479247783493054,3.369132496475608,-15.365970682178263,-14.610066291052354,0.34274904893380387,-14.425544298063432,-14.425544298063432,-4.186591409854901,-14.425544298063432,-14.425544298063432,-0.27985939323223524,-3.122985200801811,-13.356852486556798,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-0.33935362235088173,5.6239494317256975,0.5972277818762006,-14.425544298063432,5.957054297272034,-14.197642536308729,0.5750187021388533,-14.425544298063432,-4.936439009432278,-14.425544298063432,-1.3186948421497198,2.3917452183157693,3.4992032592260287,2.7483980011458824,-14.425544298063432,0.12075660044069306,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-5.13135122887366,8.505149978
DMC126,-4.220276577766749,-14.515904406545891,3.182019829408319,0.8260310328031288,-14.425544298063432,-2.0121026045563033,1.6573394305725009,-2.1669776080180316,-5.161546841366741,-1.866452621048418,-2.6314812252184057,-0.13132712798607504,-15.142627026065618,-14.425544298063432,-1.6745878169569672,1.500003213916914,-0.11178637534071195,-4.76713554495984,-7.5636676171964305,-3.0684417078781294,-4.764609298567674,-14.425544298063432,-2.8330253510901815,-0.5588445728356386,-2.0362659496392497,-4.900797668818083,-14.425544298063432,-4.246683906047929,-3.0166932606861314,3.1350407477322513,-14.425544298063432,-5.923402745013632,-8.414882805919753,-14.425544298063432,1.0278765062001123,-2.969341585864399,0.5737450123336802,-14.425544298063432,-4.711905880939481,-14.5950472737993,-5.545251517891281,2.15360748784305,-1.3220941615419484,-3.817594506024718,-2.104015467424755,-4.000576924211082,0.9162989685165409,3.462141611665502,-2.382166184753994,4.343039516687879,-7.429896099882177,-3.9445148202601765,-5.678378127460842,-4.179062221897725,-2.967109946171446,3.983306029464401,-13.882834447359228,-2.825819678040089,-5.921181798661305,-14.425544298063432,3.87705698491829,-6.540852087251659,1.7904754141614807,-14.090500362674796,2.35507101215654,0.05972522112087458,-14.425544298063432,-0.6099928163581408,-4.327650506996808,3.681105839270778,3.160366731355369,1.7553412840728597,-5.419676301453504,5.114588588103215,-14.425544298063432,-14.425544298063432,-4.609399017276251,2.6874342145210877,2.6499252964990543,2.335992581460219,-14.447911908580933,-14.853385165965996,5.161700127877535,-14.425544298063432,-14.425544298063432,-4.732663021240343,-14.425544298063432,-14.425544298063432,-16.26590468702888,-3.889268984845157,4.780030959911912,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,3.628991953582405,-0.8358075819156412,3.7109650812873793,-14.425544298063432,-1.5640153822995204,-6.047163861276825,-1.0500214738950278,-14.425544298063432,-5.060021755735929,-14.425544298063432,-0.7187370946687689,1.973939764696587,3.3905059143743177,1.2013838150184428,-14.425544298063432,1.0899731225933886,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.702486095394645,6.491361694
DMC127,-4.999686624940688,-14.331792450367537,-13.441775296499888,5.8927464526095665,-14.425544298063432,-1.7820557923956009,3.4084902798612515,-0.3312853344248997,0.3922850102455485,1.1443513477207983,-3.611927519515603,-0.9970936822868474,0.464932128582206,-14.425544298063432,-1.7403510548287826,3.1761287065793367,-0.1424551095769902,-4.509244270774044,-14.757279763657813,-3.0732347661196613,-4.705254365635534,-14.425544298063432,-6.116910232172591,-0.8328708479928089,-2.947770562072436,-4.832509250343389,-14.425544298063432,1.755713774506423,-2.9523375619971803,-4.587325195621862,-14.425544298063432,-4.324931832084552,-7.30112592788764,-14.425544298063432,4.852647062724845,3.590484170544516,5.378940349894438,-14.425544298063432,-3.5286063695977776,-8.934790641587346,-5.920805838377355,3.079566061852641,-1.3262971659186653,-1.9377893096451404,-1.9695935326995542,-3.797134436719533,-0.7210673336389064,4.011808903902072,-1.2061213916766476,-1.9588290777312287,-8.103525696749651,-3.574214388022344,-5.4864713412055615,-5.3529080181798,-2.7980900381651113,3.282515130561724,-8.834060908160154,-1.9173430375977902,-6.179700683557866,-14.425544298063432,3.516093787340535,-5.933456129149111,1.7516683469053111,-14.341334544360109,-4.564591407833198,4.075153454156287,-14.425544298063432,-1.2864736971003239,-3.039705722414023,4.311426767344719,3.441271711739424,2.207721066456142,-5.3433829995887425,-0.6809259863966601,-14.425544298063432,-14.425544298063432,-15.14469521200012,3.5009906832346394,4.237092857485874,2.348978985566863,-14.723837255914882,-5.910580485324888,3.7544657232114544,-14.425544298063432,-14.425544298063432,-4.340807590900996,-14.425544298063432,-14.425544298063432,-15.28617757816392,4.426765439148966,-13.911850562950423,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-1.1652515867677753,5.538379458141308,0.042126885487331345,-14.425544298063432,5.851953365066915,-14.879904456869449,0.48836131636370445,-14.425544298063432,-5.422917128234269,-14.425544298063432,-1.1983058232027655,3.0471367107661034,-3.095378586472768,2.6897185150142073,-14.425544298063432,-0.5160218100186282,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-15.801235797354396,6.491361694
DMC128,-4.670853672037861,-14.475124396833609,-1.9837403978970753,5.715044656184032,-14.425544298063432,-0.6029578744164485,3.492551684267118,0.4238210308565812,0.9503534564026288,1.2785148199141787,-3.6143742619408226,-2.6792523789580613,1.9822815584999636,-14.425544298063432,-1.8923627275977362,2.4511703907577447,-1.1081332794662107,-4.439428372448871,-14.432440468500987,-2.922688303411817,-4.775588242104394,-14.425544298063432,-3.0408381330632284,-0.5155433788519568,-3.4561463738905824,-5.43421449936919,-14.425544298063432,-3.7468837735578737,-2.932866790555039,-3.7887086712155775,-14.425544298063432,-4.942395775271463,-7.544809375897271,-14.425544298063432,5.131640276137303,2.812871484873343,5.191760366433826,-14.425544298063432,-3.56672475056122,-14.081827107403539,-6.494492562062401,2.5965929270388584,-1.3294218686972523,-4.67036513741505,-2.207603457301377,-4.4775874092105346,-1.195579952679729,4.113966940539854,-0.10667459709738072,4.808587230316815,-14.711152449226143,-3.960304957271512,-6.235454280819548,-6.2711095140155395,-2.737694962933123,4.08814198575493,-8.305721057467956,-2.236425414215503,-3.978648406612081,-14.425544298063432,3.877561678272286,-5.47924372932352,1.8427092037328952,-14.364007772953927,0.06134597821622806,3.7866220230334076,-14.425544298063432,-0.8982636602883122,-5.539396890872812,2.5257117539311666,3.9433792930701306,2.669441653676537,-5.031259891858607,-2.272216254849012,-14.425544298063432,-14.425544298063432,-14.581589281832654,-0.20792161315185081,3.9325816333928656,2.7323916307607123,-14.857270288580267,-5.3976398586524175,4.456363077877408,-14.425544298063432,-14.425544298063432,-4.839265602329231,-14.425544298063432,-14.425544298063432,-12.808443674727016,-2.387485497496391,-14.598219978888592,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-2.7471706110596408,5.584958760581942,-0.9763627993083986,-14.425544298063432,5.666532193992898,-14.400853229278903,-0.2591935418704288,-14.425544298063432,-4.09387150658614,-14.425544298063432,-3.7558396623418586,2.56409305174676,4.194663842953397,3.1399704754062734,-14.425544298063432,0.6903140937144857,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.425544298063432,-14.750185588382415,6.361727836
